Test Size,Criterion,Splitter,Max Depth,Score,STDEV,MEAN
0.30000000000000004,entropy,random,28.0,0.044585987261146494,15.362291495737216,4
0.30000000000000004,entropy,random,29.0,0.044585987261146494,15.362291495737216,4
0.30000000000000004,entropy,random,30.0,0.044585987261146494,15.362291495737216,4
0.30000000000000004,entropy,random,31.0,0.044585987261146494,15.362291495737216,4
0.30000000000000004,entropy,random,32.0,0.044585987261146494,15.362291495737216,4
0.30000000000000004,entropy,random,33.0,0.044585987261146494,15.362291495737216,4
0.30000000000000004,entropy,random,34.0,0.044585987261146494,15.362291495737216,4
0.30000000000000004,entropy,random,35.0,0.044585987261146494,15.362291495737216,4
0.4,gini,best,5.0,0.0477326968973747,15.362291495737216,4
0.4,gini,best,6.0,0.04295942720763723,15.362291495737216,4
0.4,gini,best,7.0,0.02386634844868735,15.362291495737216,4
0.4,gini,best,8.0,0.03341288782816229,15.362291495737216,4
0.4,gini,best,9.0,0.03341288782816229,15.362291495737216,4
0.4,gini,best,10.0,0.03341288782816229,15.362291495737216,4
0.4,gini,best,11.0,0.03579952267303103,15.362291495737216,4
0.4,gini,best,12.0,0.03579952267303103,15.362291495737216,4
0.4,gini,best,13.0,0.03579952267303103,15.362291495737216,4
0.4,gini,best,14.0,0.03341288782816229,15.329709716755891,4
0.4,gini,best,15.0,0.03579952267303103,15.329709716755891,4
0.4,gini,best,16.0,0.03579952267303103,15.329709716755891,4
0.4,gini,best,17.0,0.0405727923627685,15.329709716755891,4
0.4,gini,best,18.0,0.0405727923627685,15.329709716755891,4
0.4,gini,best,19.0,0.03818615751789976,15.329709716755891,4
0.4,gini,best,20.0,0.03818615751789976,15.329709716755891,4
0.4,gini,best,21.0,0.03818615751789976,15.329709716755891,4
0.4,gini,best,22.0,0.03818615751789976,15.329709716755891,4
0.4,gini,best,23.0,0.03818615751789976,15.329709716755891,4
0.4,gini,best,24.0,0.03818615751789976,15.329709716755891,4
0.4,gini,best,25.0,0.03818615751789976,15.329709716755891,4
0.4,gini,best,26.0,0.03818615751789976,15.329709716755891,4
0.4,gini,best,27.0,0.03818615751789976,15.329709716755891,4
0.4,gini,best,28.0,0.03818615751789976,15.329709716755891,4
0.4,gini,best,29.0,0.03818615751789976,15.329709716755891,4
0.4,gini,best,30.0,0.03818615751789976,15.329709716755891,4
0.4,gini,best,31.0,0.03818615751789976,15.329709716755891,4
0.4,gini,best,32.0,0.03818615751789976,15.329709716755891,4
0.4,gini,best,33.0,0.03818615751789976,15.329709716755891,4
0.4,gini,best,34.0,0.03818615751789976,15.329709716755891,4
0.4,gini,best,35.0,0.03818615751789976,15.329709716755891,4
0.4,gini,random,5.0,0.031026252983293555,15.329709716755891,4
0.4,gini,random,6.0,0.03818615751789976,15.329709716755891,4
0.4,gini,random,7.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,8.0,0.03818615751789976,15.329709716755891,4
0.4,gini,random,9.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,10.0,0.03818615751789976,15.329709716755891,4
0.4,gini,random,11.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,12.0,0.03341288782816229,15.329709716755891,4
0.4,gini,random,13.0,0.03818615751789976,15.329709716755891,4
0.4,gini,random,14.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,15.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,16.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,17.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,18.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,19.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,20.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,21.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,22.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,23.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,24.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,25.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,26.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,27.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,28.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,29.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,30.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,31.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,32.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,33.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,34.0,0.03579952267303103,15.329709716755891,4
0.4,gini,random,35.0,0.03579952267303103,15.329709716755891,4
0.4,entropy,best,5.0,0.04295942720763723,15.329709716755891,4
0.4,entropy,best,6.0,0.0405727923627685,15.329709716755891,4
0.4,entropy,best,7.0,0.03579952267303103,15.329709716755891,4
0.4,entropy,best,8.0,0.03818615751789976,15.329709716755891,4
0.4,entropy,best,9.0,0.03818615751789976,15.329709716755891,4
0.4,entropy,best,10.0,0.03818615751789976,15.329709716755891,4
0.4,entropy,best,11.0,0.03818615751789976,15.329709716755891,4
0.4,entropy,best,12.0,0.03818615751789976,15.329709716755891,4
0.4,entropy,best,13.0,0.03818615751789976,15.329709716755891,4
0.4,entropy,best,14.0,0.03818615751789976,15.329709716755891,4
0.4,entropy,best,15.0,0.03818615751789976,15.329709716755891,4
0.4,entropy,best,16.0,0.03818615751789976,15.329709716755891,4
0.4,entropy,best,17.0,0.03818615751789976,15.329709716755891,4
0.4,entropy,best,18.0,0.03818615751789976,15.329709716755891,4
0.4,entropy,best,19.0,0.03818615751789976,15.329709716755891,4
0.4,entropy,best,20.0,0.03818615751789976,15.329709716755891,4
0.4,entropy,best,21.0,0.03818615751789976,15.329709716755891,4
0.4,entropy,best,22.0,0.03818615751789976,15.329709716755891,4
0.4,entropy,best,23.0,0.03818615751789976,15.329709716755891,4
0.4,entropy,best,24.0,0.03818615751789976,15.329709716755891,4
0.4,entropy,best,25.0,0.03818615751789976,15.329709716755891,4
0.4,entropy,best,26.0,0.03818615751789976,15.329709716755891,5
0.4,entropy,best,27.0,0.03818615751789976,15.329709716755891,5
0.4,entropy,best,28.0,0.03818615751789976,15.329709716755891,5
0.4,entropy,best,29.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,best,30.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,best,31.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,best,32.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,best,33.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,best,34.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,best,35.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,5.0,0.03579952267303103,15.297058540778355,5
0.4,entropy,random,6.0,0.0405727923627685,15.297058540778355,5
0.4,entropy,random,7.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,8.0,0.03341288782816229,15.297058540778355,5
0.4,entropy,random,9.0,0.03579952267303103,15.297058540778355,5
0.4,entropy,random,10.0,0.03579952267303103,15.297058540778355,5
0.4,entropy,random,11.0,0.03579952267303103,15.297058540778355,5
0.4,entropy,random,12.0,0.03341288782816229,15.297058540778355,5
0.4,entropy,random,13.0,0.03579952267303103,15.297058540778355,5
0.4,entropy,random,14.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,15.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,16.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,17.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,18.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,19.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,20.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,21.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,22.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,23.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,24.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,25.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,26.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,27.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,28.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,29.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,30.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,31.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,32.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,33.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,34.0,0.03818615751789976,15.297058540778355,5
0.4,entropy,random,35.0,0.03818615751789976,15.264337522473747,5
0.5,gini,best,5.0,0.032504780114722756,15.297058540778355,5
0.5,gini,best,6.0,0.03441682600382409,15.297058540778355,5
0.5,gini,best,7.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,8.0,0.028680688336520075,15.264337522473747,5
0.5,gini,best,9.0,0.03441682600382409,15.264337522473747,5
0.5,gini,best,10.0,0.03441682600382409,15.264337522473747,5
0.5,gini,best,11.0,0.032504780114722756,15.264337522473747,5
0.5,gini,best,12.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,13.0,0.03441682600382409,15.264337522473747,5
0.5,gini,best,14.0,0.03824091778202677,15.264337522473747,5
0.5,gini,best,15.0,0.040152963671128104,15.264337522473747,5
0.5,gini,best,16.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,17.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,18.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,19.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,20.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,21.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,22.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,23.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,24.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,25.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,26.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,27.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,28.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,29.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,30.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,31.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,32.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,33.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,34.0,0.036328871892925434,15.264337522473747,5
0.5,gini,best,35.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,5.0,0.019120458891013385,15.264337522473747,5
0.5,gini,random,6.0,0.032504780114722756,15.264337522473747,5
0.5,gini,random,7.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,8.0,0.030592734225621414,15.264337522473747,5
0.5,gini,random,9.0,0.040152963671128104,15.264337522473747,5
0.5,gini,random,10.0,0.040152963671128104,15.264337522473747,5
0.5,gini,random,11.0,0.04206500956022945,15.264337522473747,5
0.5,gini,random,12.0,0.040152963671128104,15.264337522473747,5
0.5,gini,random,13.0,0.03824091778202677,15.264337522473747,5
0.5,gini,random,14.0,0.04206500956022945,15.264337522473747,5
0.5,gini,random,15.0,0.040152963671128104,15.264337522473747,5
0.5,gini,random,16.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,17.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,18.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,19.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,20.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,21.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,22.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,23.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,24.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,25.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,26.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,27.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,28.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,29.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,30.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,31.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,32.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,33.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,34.0,0.036328871892925434,15.264337522473747,5
0.5,gini,random,35.0,0.036328871892925434,15.264337522473747,5
0.5,entropy,best,5.0,0.03824091778202677,15.264337522473747,5
0.5,entropy,best,6.0,0.03441682600382409,15.264337522473747,5
0.5,entropy,best,7.0,0.03824091778202677,15.264337522473747,5
0.5,entropy,best,8.0,0.04206500956022945,15.264337522473747,5
0.5,entropy,best,9.0,0.03824091778202677,15.264337522473747,5
0.5,entropy,best,10.0,0.03824091778202677,15.264337522473747,5
0.5,entropy,best,11.0,0.03824091778202677,15.264337522473747,5
0.5,entropy,best,12.0,0.03824091778202677,15.264337522473747,5
0.5,entropy,best,13.0,0.03824091778202677,15.264337522473747,5
0.5,entropy,best,14.0,0.03824091778202677,15.264337522473747,5
0.5,entropy,best,15.0,0.03824091778202677,15.264337522473747,5
0.5,entropy,best,16.0,0.03824091778202677,15.264337522473747,5
0.5,entropy,best,17.0,0.03824091778202677,15.264337522473747,5
0.5,entropy,best,18.0,0.03824091778202677,15.264337522473747,5
0.5,entropy,best,19.0,0.03824091778202677,15.264337522473747,5
0.5,entropy,best,20.0,0.03824091778202677,15.264337522473747,5
0.5,entropy,best,21.0,0.03824091778202677,15.264337522473747,5
0.5,entropy,best,22.0,0.03824091778202677,15.264337522473747,5
0.5,entropy,best,23.0,0.03824091778202677,15.297058540778355,5
0.5,entropy,best,24.0,0.03824091778202677,15.297058540778355,5
0.5,entropy,best,25.0,0.03824091778202677,15.297058540778355,5
0.5,entropy,best,26.0,0.03824091778202677,15.297058540778355,5
0.5,entropy,best,27.0,0.03824091778202677,15.297058540778355,5
0.5,entropy,best,28.0,0.03824091778202677,15.297058540778355,5
0.5,entropy,best,29.0,0.03824091778202677,15.297058540778355,5
0.5,entropy,best,30.0,0.03824091778202677,15.297058540778355,5
0.5,entropy,best,31.0,0.03824091778202677,15.297058540778355,5
0.5,entropy,best,32.0,0.03824091778202677,15.297058540778355,5
0.5,entropy,best,33.0,0.03824091778202677,15.297058540778355,5
0.5,entropy,best,34.0,0.03824091778202677,15.297058540778355,5
0.5,entropy,best,35.0,0.03824091778202677,15.297058540778355,5
0.5,entropy,random,5.0,0.030592734225621414,15.297058540778355,5
0.5,entropy,random,6.0,0.040152963671128104,15.297058540778355,5
0.5,entropy,random,7.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,8.0,0.03441682600382409,15.297058540778355,5
0.5,entropy,random,9.0,0.036328871892925434,15.297058540778355,5
0.5,entropy,random,10.0,0.03441682600382409,15.297058540778355,5
0.5,entropy,random,11.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,12.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,13.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,14.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,15.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,16.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,17.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,18.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,19.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,20.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,21.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,22.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,23.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,24.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,25.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,26.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,27.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,28.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,29.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,30.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,31.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,32.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,33.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,34.0,0.032504780114722756,15.297058540778355,5
0.5,entropy,random,35.0,0.032504780114722756,15.297058540778355,5
0.6,gini,best,5.0,0.03503184713375796,15.297058540778355,5
0.6,gini,best,6.0,0.03662420382165605,15.297058540778355,5
0.6,gini,best,7.0,0.03980891719745223,15.297058540778355,5
0.6,gini,best,8.0,0.03821656050955414,15.297058540778355,5
0.6,gini,best,9.0,0.044585987261146494,15.297058540778355,5
0.6,gini,best,10.0,0.044585987261146494,15.297058540778355,5
0.6,gini,best,11.0,0.042993630573248405,15.297058540778355,5
0.6,gini,best,12.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,13.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,14.0,0.03980891719745223,15.264337522473747,5
0.6,gini,best,15.0,0.03980891719745223,15.264337522473747,5
0.6,gini,best,16.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,17.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,18.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,19.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,20.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,21.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,22.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,23.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,24.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,25.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,26.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,27.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,28.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,29.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,30.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,31.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,32.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,33.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,34.0,0.03821656050955414,15.264337522473747,5
0.6,gini,best,35.0,0.03821656050955414,15.264337522473747,5
0.6,gini,random,5.0,0.025477707006369428,15.264337522473747,5
0.6,gini,random,6.0,0.03980891719745223,15.264337522473747,5
0.6,gini,random,7.0,0.03343949044585987,15.264337522473747,5
0.6,gini,random,8.0,0.04617834394904458,15.264337522473747,5
0.6,gini,random,9.0,0.03821656050955414,15.264337522473747,5
0.6,gini,random,10.0,0.03980891719745223,15.264337522473747,5
0.6,gini,random,11.0,0.03980891719745223,15.264337522473747,5
0.6,gini,random,12.0,0.03980891719745223,15.264337522473747,5
0.6,gini,random,13.0,0.03980891719745223,15.264337522473747,5
0.6,gini,random,14.0,0.03980891719745223,15.264337522473747,5
0.6,gini,random,15.0,0.03980891719745223,15.264337522473747,5
0.6,gini,random,16.0,0.03980891719745223,15.264337522473747,5
0.6,gini,random,17.0,0.03980891719745223,15.264337522473747,5
0.6,gini,random,18.0,0.03980891719745223,15.264337522473747,5
0.6,gini,random,19.0,0.03980891719745223,15.264337522473747,5
0.6,gini,random,20.0,0.03980891719745223,15.264337522473747,5
0.6,gini,random,21.0,0.03980891719745223,15.231546211727817,5
0.6,gini,random,22.0,0.03980891719745223,15.231546211727817,5
0.6,gini,random,23.0,0.03980891719745223,15.231546211727817,5
0.6,gini,random,24.0,0.03980891719745223,15.231546211727817,5
0.6,gini,random,25.0,0.03980891719745223,15.231546211727817,5
0.6,gini,random,26.0,0.03980891719745223,15.231546211727817,5
0.6,gini,random,27.0,0.03980891719745223,15.231546211727817,5
0.6,gini,random,28.0,0.03980891719745223,15.231546211727817,5
0.6,gini,random,29.0,0.03980891719745223,15.231546211727817,5
0.6,gini,random,30.0,0.03980891719745223,15.231546211727817,5
0.6,gini,random,31.0,0.03980891719745223,15.231546211727817,5
0.6,gini,random,32.0,0.03980891719745223,15.231546211727817,5
0.6,gini,random,33.0,0.03980891719745223,15.231546211727817,5
0.6,gini,random,34.0,0.03980891719745223,15.231546211727817,5
0.6,gini,random,35.0,0.03980891719745223,15.231546211727817,5
0.6,entropy,best,5.0,0.03662420382165605,15.231546211727817,5
0.6,entropy,best,6.0,0.03821656050955414,15.231546211727817,5
0.6,entropy,best,7.0,0.04617834394904458,15.231546211727817,5
0.6,entropy,best,8.0,0.03980891719745223,15.231546211727817,5
0.6,entropy,best,9.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,10.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,11.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,12.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,13.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,14.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,15.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,16.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,17.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,18.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,19.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,20.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,21.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,22.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,23.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,24.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,25.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,26.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,27.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,28.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,29.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,30.0,0.041401273885350316,15.231546211727817,5
0.6,entropy,best,31.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,best,32.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,best,33.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,best,34.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,best,35.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,5.0,0.03184713375796178,15.264337522473747,5
0.6,entropy,random,6.0,0.042993630573248405,15.264337522473747,5
0.6,entropy,random,7.0,0.042993630573248405,15.264337522473747,5
0.6,entropy,random,8.0,0.042993630573248405,15.264337522473747,5
0.6,entropy,random,9.0,0.03980891719745223,15.264337522473747,5
0.6,entropy,random,10.0,0.03980891719745223,15.264337522473747,5
0.6,entropy,random,11.0,0.03980891719745223,15.264337522473747,5
0.6,entropy,random,12.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,13.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,14.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,15.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,16.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,17.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,18.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,19.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,20.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,21.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,22.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,23.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,24.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,25.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,26.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,27.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,28.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,29.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,30.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,31.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,32.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,33.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,34.0,0.041401273885350316,15.264337522473747,5
0.6,entropy,random,35.0,0.041401273885350316,15.264337522473747,5
0.7000000000000001,gini,best,5.0,0.036834924965893585,15.264337522473747,5
0.7000000000000001,gini,best,6.0,0.03956343792633015,15.264337522473747,5
0.7000000000000001,gini,best,7.0,0.04365620736698499,15.264337522473747,5
0.7000000000000001,gini,best,8.0,0.040927694406548434,15.264337522473747,5
0.7000000000000001,gini,best,9.0,0.036834924965893585,15.264337522473747,5
0.7000000000000001,gini,best,10.0,0.03819918144611187,15.264337522473747,5
0.7000000000000001,gini,best,11.0,0.040927694406548434,15.264337522473747,5
0.7000000000000001,gini,best,12.0,0.040927694406548434,15.264337522473747,5
