Test Size,Criterion,Splitter,Max Depth,Score,STDEV,MEAN
0.7000000000000001,gini,best,13.0,0.03547066848567531,15.264337522473747,5
0.7000000000000001,gini,best,14.0,0.03547066848567531,15.264337522473747,5
0.7000000000000001,gini,best,15.0,0.03819918144611187,15.264337522473747,5
0.7000000000000001,gini,best,16.0,0.036834924965893585,15.264337522473747,5
0.7000000000000001,gini,best,17.0,0.036834924965893585,15.264337522473747,5
0.7000000000000001,gini,best,18.0,0.036834924965893585,15.264337522473747,5
0.7000000000000001,gini,best,19.0,0.036834924965893585,15.264337522473747,5
0.7000000000000001,gini,best,20.0,0.036834924965893585,15.264337522473747,5
0.7000000000000001,gini,best,21.0,0.036834924965893585,15.264337522473747,5
0.7000000000000001,gini,best,22.0,0.036834924965893585,15.231546211727817,5
0.7000000000000001,gini,best,23.0,0.036834924965893585,15.231546211727817,5
0.7000000000000001,gini,best,24.0,0.036834924965893585,15.231546211727817,5
0.7000000000000001,gini,best,25.0,0.036834924965893585,15.231546211727817,5
0.7000000000000001,gini,best,26.0,0.036834924965893585,15.231546211727817,5
0.7000000000000001,gini,best,27.0,0.036834924965893585,15.231546211727817,5
0.7000000000000001,gini,best,28.0,0.036834924965893585,15.231546211727817,5
0.7000000000000001,gini,best,29.0,0.036834924965893585,15.231546211727817,5
0.7000000000000001,gini,best,30.0,0.036834924965893585,15.231546211727817,5
0.7000000000000001,gini,best,31.0,0.036834924965893585,15.231546211727817,5
0.7000000000000001,gini,best,32.0,0.036834924965893585,15.231546211727817,5
0.7000000000000001,gini,best,33.0,0.036834924965893585,15.231546211727817,5
0.7000000000000001,gini,best,34.0,0.036834924965893585,15.231546211727817,5
0.7000000000000001,gini,best,35.0,0.036834924965893585,15.231546211727817,5
0.7000000000000001,gini,random,5.0,0.036834924965893585,15.231546211727817,5
0.7000000000000001,gini,random,6.0,0.036834924965893585,15.231546211727817,5
0.7000000000000001,gini,random,7.0,0.03137789904502047,15.231546211727817,5
0.7000000000000001,gini,random,8.0,0.03137789904502047,15.231546211727817,5
0.7000000000000001,gini,random,9.0,0.03956343792633015,15.231546211727817,5
0.7000000000000001,gini,random,10.0,0.040927694406548434,15.231546211727817,5
0.7000000000000001,gini,random,11.0,0.03819918144611187,15.231546211727817,5
0.7000000000000001,gini,random,12.0,0.03819918144611187,15.231546211727817,5
0.7000000000000001,gini,random,13.0,0.03819918144611187,15.231546211727817,5
0.7000000000000001,gini,random,14.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,15.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,16.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,17.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,18.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,19.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,20.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,21.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,22.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,23.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,24.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,25.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,26.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,27.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,28.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,29.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,30.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,31.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,32.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,33.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,34.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,gini,random,35.0,0.03819918144611187,15.198684153570664,5
0.7000000000000001,entropy,best,5.0,0.03956343792633015,15.198684153570664,5
0.7000000000000001,entropy,best,6.0,0.03956343792633015,15.198684153570664,5
0.7000000000000001,entropy,best,7.0,0.034106412005457026,15.198684153570664,5
0.7000000000000001,entropy,best,8.0,0.03547066848567531,15.198684153570664,5
0.7000000000000001,entropy,best,9.0,0.03547066848567531,15.198684153570664,5
0.7000000000000001,entropy,best,10.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,11.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,12.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,13.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,14.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,15.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,16.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,17.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,18.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,19.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,20.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,21.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,22.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,23.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,24.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,25.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,26.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,27.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,28.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,29.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,30.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,31.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,32.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,33.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,34.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,best,35.0,0.036834924965893585,15.198684153570664,5
0.7000000000000001,entropy,random,5.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,6.0,0.04229195088676671,15.165750888103101,5
0.7000000000000001,entropy,random,7.0,0.03819918144611187,15.165750888103101,5
0.7000000000000001,entropy,random,8.0,0.03819918144611187,15.165750888103101,5
0.7000000000000001,entropy,random,9.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,10.0,0.03547066848567531,15.165750888103101,5
0.7000000000000001,entropy,random,11.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,12.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,13.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,14.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,15.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,16.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,17.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,18.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,19.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,20.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,21.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,22.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,23.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,24.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,25.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,26.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,27.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,28.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,29.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,30.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,31.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,32.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,33.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,34.0,0.036834924965893585,15.165750888103101,5
0.7000000000000001,entropy,random,35.0,0.036834924965893585,15.165750888103101,5
0.8,gini,best,5.0,0.043010752688172046,15.165750888103101,5
0.8,gini,best,6.0,0.043010752688172046,15.165750888103101,5
0.8,gini,best,7.0,0.03345280764635603,15.165750888103101,5
0.8,gini,best,8.0,0.03225806451612903,15.165750888103101,5
0.8,gini,best,9.0,0.03464755077658303,15.165750888103101,5
0.8,gini,best,10.0,0.035842293906810034,15.165750888103101,5
0.8,gini,best,11.0,0.035842293906810034,15.165750888103101,5
0.8,gini,best,12.0,0.037037037037037035,15.165750888103101,5
0.8,gini,best,13.0,0.038231780167264036,15.165750888103101,5
0.8,gini,best,14.0,0.038231780167264036,15.165750888103101,5
0.8,gini,best,15.0,0.038231780167264036,15.165750888103101,5
0.8,gini,best,16.0,0.038231780167264036,15.165750888103101,5
0.8,gini,best,17.0,0.038231780167264036,15.165750888103101,5
0.8,gini,best,18.0,0.038231780167264036,15.165750888103101,5
0.8,gini,best,19.0,0.038231780167264036,15.165750888103101,5
0.8,gini,best,20.0,0.038231780167264036,15.165750888103101,5
0.8,gini,best,21.0,0.038231780167264036,15.165750888103101,5
0.8,gini,best,22.0,0.038231780167264036,15.165750888103101,5
0.8,gini,best,23.0,0.038231780167264036,15.165750888103101,5
0.8,gini,best,24.0,0.038231780167264036,15.165750888103101,5
0.8,gini,best,25.0,0.038231780167264036,15.165750888103101,5
0.8,gini,best,26.0,0.038231780167264036,15.165750888103101,5
0.8,gini,best,27.0,0.038231780167264036,15.165750888103101,5
0.8,gini,best,28.0,0.038231780167264036,15.165750888103101,5
0.8,gini,best,29.0,0.038231780167264036,15.165750888103101,5
0.8,gini,best,30.0,0.038231780167264036,15.132745950421556,5
0.8,gini,best,31.0,0.038231780167264036,15.132745950421556,5
0.8,gini,best,32.0,0.038231780167264036,15.132745950421556,5
0.8,gini,best,33.0,0.038231780167264036,15.132745950421556,5
0.8,gini,best,34.0,0.038231780167264036,15.132745950421556,5
0.8,gini,best,35.0,0.038231780167264036,15.132745950421556,5
0.8,gini,random,5.0,0.038231780167264036,15.132745950421556,5
0.8,gini,random,6.0,0.037037037037037035,15.165750888103101,5
0.8,gini,random,7.0,0.03942652329749104,15.165750888103101,5
0.8,gini,random,8.0,0.035842293906810034,15.165750888103101,5
0.8,gini,random,9.0,0.03464755077658303,15.165750888103101,5
0.8,gini,random,10.0,0.035842293906810034,15.165750888103101,5
0.8,gini,random,11.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,12.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,13.0,0.037037037037037035,15.165750888103101,5
0.8,gini,random,14.0,0.03942652329749104,15.165750888103101,5
0.8,gini,random,15.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,16.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,17.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,18.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,19.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,20.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,21.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,22.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,23.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,24.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,25.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,26.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,27.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,28.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,29.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,30.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,31.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,32.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,33.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,34.0,0.038231780167264036,15.165750888103101,5
0.8,gini,random,35.0,0.038231780167264036,15.165750888103101,5
0.8,entropy,best,5.0,0.038231780167264036,15.165750888103101,5
0.8,entropy,best,6.0,0.03464755077658303,15.165750888103101,5
0.8,entropy,best,7.0,0.035842293906810034,15.165750888103101,5
0.8,entropy,best,8.0,0.038231780167264036,15.165750888103101,5
0.8,entropy,best,9.0,0.038231780167264036,15.165750888103101,5
0.8,entropy,best,10.0,0.038231780167264036,15.165750888103101,5
0.8,entropy,best,11.0,0.038231780167264036,15.165750888103101,5
0.8,entropy,best,12.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,13.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,14.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,15.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,16.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,17.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,18.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,19.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,20.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,21.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,22.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,23.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,24.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,25.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,26.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,27.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,28.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,29.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,30.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,31.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,32.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,33.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,34.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,best,35.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,random,5.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,6.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,7.0,0.038231780167264036,15.132745950421556,5
0.8,entropy,random,8.0,0.037037037037037035,15.132745950421556,5
0.8,entropy,random,9.0,0.037037037037037035,15.132745950421556,5
0.8,entropy,random,10.0,0.037037037037037035,15.132745950421556,5
0.8,entropy,random,11.0,0.037037037037037035,15.132745950421556,5
0.8,entropy,random,12.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,13.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,14.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,15.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,16.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,17.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,18.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,19.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,20.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,21.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,22.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,23.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,24.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,25.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,26.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,27.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,28.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,29.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,30.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,31.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,32.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,33.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,34.0,0.035842293906810034,15.132745950421556,5
0.8,entropy,random,35.0,0.035842293906810034,15.132745950421556,5
0.9,gini,best,5.0,0.04246284501061571,15.132745950421556,5
0.9,gini,best,6.0,0.04246284501061571,15.132745950421556,5
0.9,gini,best,7.0,0.04246284501061571,15.132745950421556,5
0.9,gini,best,8.0,0.04246284501061571,15.132745950421556,5
0.9,gini,best,9.0,0.04246284501061571,15.132745950421556,5
0.9,gini,best,10.0,0.04246284501061571,15.132745950421556,5
0.9,gini,best,11.0,0.04246284501061571,15.132745950421556,5
0.9,gini,best,12.0,0.0435244161358811,15.132745950421556,5
0.9,gini,best,13.0,0.044585987261146494,15.132745950421556,5
0.9,gini,best,14.0,0.0435244161358811,15.132745950421556,5
0.9,gini,best,15.0,0.0435244161358811,15.132745950421556,5
0.9,gini,best,16.0,0.0435244161358811,15.132745950421556,5
0.9,gini,best,17.0,0.0435244161358811,15.132745950421556,5
0.9,gini,best,18.0,0.0435244161358811,15.132745950421556,5
0.9,gini,best,19.0,0.0435244161358811,15.132745950421556,5
0.9,gini,best,20.0,0.0435244161358811,15.132745950421556,5
0.9,gini,best,21.0,0.0435244161358811,15.132745950421556,5
0.9,gini,best,22.0,0.0435244161358811,15.132745950421556,5
0.9,gini,best,23.0,0.0435244161358811,15.132745950421556,5
0.9,gini,best,24.0,0.0435244161358811,15.132745950421556,5
0.9,gini,best,25.0,0.0435244161358811,15.165750888103101,5
0.9,gini,best,26.0,0.0435244161358811,15.165750888103101,5
0.9,gini,best,27.0,0.0435244161358811,15.165750888103101,5
0.9,gini,best,28.0,0.0435244161358811,15.165750888103101,5
0.9,gini,best,29.0,0.0435244161358811,15.165750888103101,5
0.9,gini,best,30.0,0.0435244161358811,15.165750888103101,5
0.9,gini,best,31.0,0.0435244161358811,15.165750888103101,5
0.9,gini,best,32.0,0.0435244161358811,15.165750888103101,5
0.9,gini,best,33.0,0.0435244161358811,15.165750888103101,5
0.9,gini,best,34.0,0.0435244161358811,15.165750888103101,5
0.9,gini,best,35.0,0.0435244161358811,15.165750888103101,5
0.9,gini,random,5.0,0.0435244161358811,15.165750888103101,5
0.9,gini,random,6.0,0.044585987261146494,15.165750888103101,5
0.9,gini,random,7.0,0.04246284501061571,15.165750888103101,5
0.9,gini,random,8.0,0.0435244161358811,15.165750888103101,5
0.9,gini,random,9.0,0.045647558386411886,15.165750888103101,5
0.9,gini,random,10.0,0.044585987261146494,15.165750888103101,5
0.9,gini,random,11.0,0.045647558386411886,15.165750888103101,5
0.9,gini,random,12.0,0.045647558386411886,15.165750888103101,5
0.9,gini,random,13.0,0.045647558386411886,15.165750888103101,5
0.9,gini,random,14.0,0.045647558386411886,15.165750888103101,5
0.9,gini,random,15.0,0.045647558386411886,15.165750888103101,5
0.9,gini,random,16.0,0.045647558386411886,15.165750888103101,5
0.9,gini,random,17.0,0.045647558386411886,15.165750888103101,5
0.9,gini,random,18.0,0.045647558386411886,15.165750888103101,5
0.9,gini,random,19.0,0.045647558386411886,15.165750888103101,5
0.9,gini,random,20.0,0.045647558386411886,15.165750888103101,5
0.9,gini,random,21.0,0.045647558386411886,15.165750888103101,5
0.9,gini,random,22.0,0.045647558386411886,15.165750888103101,5
0.9,gini,random,23.0,0.045647558386411886,15.165750888103101,5
0.9,gini,random,24.0,0.045647558386411886,15.165750888103101,5
0.9,gini,random,25.0,0.045647558386411886,15.165750888103101,5
0.9,gini,random,26.0,0.045647558386411886,15.165750888103101,5
0.9,gini,random,27.0,0.045647558386411886,15.165750888103101,5
0.9,gini,random,28.0,0.045647558386411886,15.165750888103101,5
0.9,gini,random,29.0,0.045647558386411886,15.198684153570664,5
0.9,gini,random,30.0,0.045647558386411886,15.198684153570664,5
0.9,gini,random,31.0,0.045647558386411886,15.198684153570664,5
0.9,gini,random,32.0,0.045647558386411886,15.198684153570664,5
0.9,gini,random,33.0,0.045647558386411886,15.198684153570664,5
0.9,gini,random,34.0,0.045647558386411886,15.198684153570664,5
0.9,gini,random,35.0,0.045647558386411886,15.198684153570664,5
0.9,entropy,best,5.0,0.03821656050955414,15.198684153570664,5
0.9,entropy,best,6.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,7.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,8.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,9.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,10.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,11.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,12.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,13.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,14.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,15.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,16.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,17.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,18.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,19.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,20.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,21.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,22.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,23.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,24.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,25.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,26.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,27.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,28.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,29.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,best,30.0,0.04246284501061571,15.165750888103101,5
0.9,entropy,best,31.0,0.04246284501061571,15.165750888103101,5
0.9,entropy,best,32.0,0.04246284501061571,15.165750888103101,5
0.9,entropy,best,33.0,0.04246284501061571,15.165750888103101,5
0.9,entropy,best,34.0,0.04246284501061571,15.165750888103101,5
0.9,entropy,best,35.0,0.04246284501061571,15.165750888103101,5
0.9,entropy,random,5.0,0.040339702760084924,15.198684153570664,5
0.9,entropy,random,6.0,0.04246284501061571,15.198684153570664,5
0.9,entropy,random,7.0,0.044585987261146494,15.198684153570664,5
0.9,entropy,random,8.0,0.041401273885350316,15.198684153570664,5
0.9,entropy,random,9.0,0.041401273885350316,15.198684153570664,5
0.9,entropy,random,10.0,0.041401273885350316,15.198684153570664,5
0.9,entropy,random,11.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,12.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,13.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,14.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,15.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,16.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,17.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,18.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,19.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,20.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,21.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,22.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,23.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,24.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,25.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,26.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,27.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,28.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,29.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,30.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,31.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,32.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,33.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,34.0,0.041401273885350316,15.165750888103101,5
0.9,entropy,random,35.0,0.041401273885350316,15.165750888103101,5
